No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date,month_name
24807,2015,12,29,14,241.0,254.0,61.0,116.0,3500.0,17.0,2.6,1022.0,-5.3,0.0,SSE,1.1,Aotizhongxin,2015-12-29,December
24808,2015,12,29,15,242.0,257.0,62.0,125.0,3600.0,15.0,2.5,1021.8,-5.6,0.0,ESE,1.1,Aotizhongxin,2015-12-29,December
24809,2015,12,29,16,252.0,275.0,60.0,138.0,4000.0,11.0,1.9,1022.1,-5.3,0.0,ENE,1.1,Aotizhongxin,2015-12-29,December
24810,2015,12,29,17,284.0,325.0,60.0,157.0,4500.0,9.0,0.3,1022.3,-5.3,0.0,E,1.0,Aotizhongxin,2015-12-29,December
24811,2015,12,29,18,299.0,346.0,55.0,154.0,4700.0,9.0,-0.4,1022.8,-5.0,0.0,E,0.8,Aotizhongxin,2015-12-29,December
24812,2015,12,29,19,313.0,391.0,47.0,151.0,5300.0,10.0,-1.1,1023.4,-4.8,0.0,SE,0.7,Aotizhongxin,2015-12-29,December
24813,2015,12,29,20,325.0,386.0,44.0,152.0,5600.0,11.0,-2.1,1023.6,-4.9,0.0,E,1.1,Aotizhongxin,2015-12-29,December
24814,2015,12,29,21,428.0,514.0,46.0,161.0,7200.0,11.0,-2.3,1023.7,-4.6,0.0,E,0.8,Aotizhongxin,2015-12-29,December
24815,2015,12,29,22,527.0,590.0,35.0,159.0,8000.0,11.0,-3.0,1024.1,-4.7,0.0,E,0.7,Aotizhongxin,2015-12-29,December
24816,2015,12,29,23,538.0,604.0,38.0,155.0,8600.0,12.0,-3.5,1024.1,-4.6,0.0,NW,0.2,Aotizhongxin,2015-12-29,December
24817,2015,12,30,0,523.0,578.0,48.0,158.0,9600.0,13.0,-2.9,1023.9,-4.3,0.0,NE,1.4,Aotizhongxin,2015-12-30,December
24818,2015,12,30,1,472.0,523.0,60.0,156.0,10000.0,15.0,-3.9,1024.0,-4.9,0.0,E,1.1,Aotizhongxin,2015-12-30,December
24819,2015,12,30,2,483.0,523.0,56.0,146.0,9500.0,14.0,-4.3,1024.3,-5.0,0.0,SSE,1.1,Aotizhongxin,2015-12-30,December
24820,2015,12,30,3,382.0,382.0,61.0,128.0,6200.0,10.0,-0.4,1024.1,-5.2,0.0,NE,1.9,Aotizhongxin,2015-12-30,December
24821,2015,12,30,4,130.0,130.0,57.0,83.0,2800.0,8.0,-1.8,1023.9,-5.5,0.0,WNW,0.8,Aotizhongxin,2015-12-30,December
24822,2015,12,30,5,107.0,107.0,45.0,86.0,2600.0,7.0,-3.4,1024.3,-5.7,0.0,NE,0.9,Aotizhongxin,2015-12-30,December
24823,2015,12,30,6,49.0,49.0,32.0,59.0,1400.0,15.0,-3.0,1024.6,-5.8,0.0,ENE,2.1,Aotizhongxin,2015-12-30,December
24824,2015,12,30,7,15.0,15.0,22.0,35.0,900.0,34.0,-4.4,1024.9,-7.0,0.0,NNW,1.2,Aotizhongxin,2015-12-30,December
24825,2015,12,30,8,9.0,9.0,17.0,40.0,800.0,34.0,1.2,1025.9,-9.7,0.0,NW,4.3,Aotizhongxin,2015-12-30,December
24826,2015,12,30,9,11.0,11.0,18.0,48.0,900.0,28.0,2.1,1026.9,-10.1,0.0,WNW,3.4,Aotizhongxin,2015-12-30,December
24827,2015,12,30,10,12.0,12.0,15.0,29.0,700.0,45.0,3.0,1027.3,-10.0,0.0,NW,3.3,Aotizhongxin,2015-12-30,December
24828,2015,12,30,11,11.0,11.0,13.0,21.0,600.0,56.0,3.6,1027.1,-10.1,0.0,NW,3.4,Aotizhongxin,2015-12-30,December
24829,2015,12,30,12,12.0,12.0,10.0,18.0,700.0,62.0,4.1,1026.7,-10.8,0.0,NNW,4.1,Aotizhongxin,2015-12-30,December
24830,2015,12,30,13,7.0,7.0,10.0,16.0,500.0,67.0,4.7,1026.0,-10.6,0.0,NW,3.6,Aotizhongxin,2015-12-30,December
24831,2015,12,30,14,14.0,14.0,9.0,16.0,500.0,70.0,5.0,1025.9,-10.8,0.0,WNW,4.9,Aotizhongxin,2015-12-30,December
24832,2015,12,30,15,7.0,7.0,9.0,16.0,500.0,72.0,5.2,1026.1,-10.6,0.0,NW,4.8,Aotizhongxin,2015-12-30,December
24833,2015,12,30,16,9.0,9.0,11.0,20.0,400.0,69.0,4.8,1026.2,-10.9,0.0,NW,4.0,Aotizhongxin,2015-12-30,December
24834,2015,12,30,17,7.0,7.0,11.0,28.0,500.0,62.0,4.2,1026.6,-10.7,0.0,NW,3.8,Aotizhongxin,2015-12-30,December
24835,2015,12,30,18,9.0,9.0,12.0,38.0,500.0,52.0,3.8,1027.4,-10.7,0.0,NW,2.7,Aotizhongxin,2015-12-30,December
24836,2015,12,30,19,16.0,16.0,17.0,51.0,800.0,40.0,3.5,1028.3,-10.6,0.0,NW,1.7,Aotizhongxin,2015-12-30,December
24837,2015,12,30,20,22.0,22.0,22.0,72.0,1000.0,21.0,2.6,1029.1,-10.3,0.0,NNW,1.6,Aotizhongxin,2015-12-30,December
24838,2015,12,30,21,14.0,14.0,17.0,47.0,800.0,39.0,1.3,1029.6,-10.5,0.0,ENE,2.2,Aotizhongxin,2015-12-30,December
24839,2015,12,30,22,17.0,17.0,20.0,57.0,800.0,29.0,0.2,1030.0,-11.2,0.0,NE,1.3,Aotizhongxin,2015-12-30,December
24840,2015,12,30,23,22.0,22.0,22.0,67.0,1000.0,17.0,-0.5,1030.3,-11.3,0.0,N,1.5,Aotizhongxin,2015-12-30,December
24841,2015,12,31,0,33.0,33.0,24.0,65.0,1000.0,16.0,-1.4,1030.2,-11.3,0.0,NNE,0.9,Aotizhongxin,2015-12-31,December
24842,2015,12,31,1,33.0,33.0,23.0,62.0,1100.0,17.0,-1.6,1030.2,-10.2,0.0,NNW,0.8,Aotizhongxin,2015-12-31,December
24843,2015,12,31,2,28.0,28.0,14.0,57.0,800.0,21.0,-1.6,1030.4,-10.7,0.0,N,1.6,Aotizhongxin,2015-12-31,December
24844,2015,12,31,3,21.0,21.0,12.0,45.0,700.0,30.0,-3.0,1030.5,-10.3,0.0,N,1.1,Aotizhongxin,2015-12-31,December
24845,2015,12,31,4,19.0,19.0,11.0,46.0,700.0,56.353358410556304,-2.4,1030.4,-10.5,0.0,NNW,1.2,Aotizhongxin,2015-12-31,December
24846,2015,12,31,5,19.0,19.0,13.0,64.0,800.0,14.0,-3.7,1030.1,-10.8,0.0,NNE,0.7,Aotizhongxin,2015-12-31,December
24847,2015,12,31,6,11.0,11.0,8.0,48.0,700.0,29.0,-5.8,1030.0,-10.6,0.0,NNW,1.0,Aotizhongxin,2015-12-31,December
24848,2015,12,31,7,11.0,11.0,7.0,59.0,800.0,19.0,-5.5,1030.2,-11.0,0.0,ENE,0.7,Aotizhongxin,2015-12-31,December
24849,2015,12,31,8,13.0,13.0,6.0,74.0,1000.0,6.0,-5.1,1030.2,-10.9,0.0,NE,1.0,Aotizhongxin,2015-12-31,December
24850,2015,12,31,9,30.0,30.0,20.0,74.0,1700.0,10.0,-3.0,1030.7,-10.8,0.0,ENE,1.5,Aotizhongxin,2015-12-31,December
24851,2015,12,31,10,41.0,41.0,27.0,76.0,2000.0,12.0,-1.6,1031.0,-10.4,0.0,ENE,1.5,Aotizhongxin,2015-12-31,December
24852,2015,12,31,11,39.0,39.0,23.0,66.0,1600.0,20.0,-0.3,1030.5,-10.5,0.0,ENE,1.7,Aotizhongxin,2015-12-31,December
24853,2015,12,31,12,29.0,29.0,20.0,56.0,1200.0,31.0,1.6,1029.3,-10.3,0.0,E,1.3,Aotizhongxin,2015-12-31,December
24854,2015,12,31,13,47.0,47.0,21.0,66.0,1400.0,29.0,2.9,1028.0,-10.1,0.0,WSW,0.9,Aotizhongxin,2015-12-31,December
24855,2015,12,31,14,61.0,61.0,22.0,79.0,1500.0,26.0,3.1,1027.2,-9.9,0.0,ESE,1.3,Aotizhongxin,2015-12-31,December
24856,2015,12,31,15,82.77361082632765,110.06039131194316,21.0,93.0,1600.0,20.0,3.7,1026.7,-9.7,0.0,ESE,1.5,Aotizhongxin,2015-12-31,December
24857,2015,12,31,16,44.0,158.0,26.0,108.0,1800.0,16.0,3.4,1026.5,-9.6,0.0,SSE,1.2,Aotizhongxin,2015-12-31,December
24858,2015,12,31,17,78.0,141.0,26.0,115.0,1900.0,10.0,2.1,1026.2,-8.9,0.0,SE,1.3,Aotizhongxin,2015-12-31,December
24859,2015,12,31,18,87.0,147.0,24.0,118.0,2200.0,7.0,1.0,1026.2,-8.5,0.0,SSE,1.1,Aotizhongxin,2015-12-31,December
24860,2015,12,31,19,98.0,148.0,28.0,119.0,2600.0,7.0,-1.4,1026.3,-8.6,0.0,E,1.0,Aotizhongxin,2015-12-31,December
24861,2015,12,31,20,98.0,165.0,24.0,113.0,3300.0,8.0,-2.5,1026.2,-8.4,0.0,E,1.3,Aotizhongxin,2015-12-31,December
24862,2015,12,31,21,107.0,187.0,27.0,117.0,4000.0,10.0,-2.7,1025.8,-8.0,0.0,ENE,0.9,Aotizhongxin,2015-12-31,December
24863,2015,12,31,22,150.0,228.0,38.0,129.0,4900.0,12.0,-3.5,1025.5,-7.6,0.0,ENE,0.4,Aotizhongxin,2015-12-31,December
24864,2015,12,31,23,193.0,262.0,39.0,127.0,5200.0,12.0,-3.4,1025.2,-7.5,0.0,NE,1.8,Aotizhongxin,2015-12-31,December
24865,2016,1,1,0,209.0,268.0,47.0,123.0,5300.0,13.0,-2.5,1024.5,-8.2,0.0,NNE,1.1,Aotizhongxin,2016-01-01,January
24866,2016,1,1,1,211.0,248.0,66.0,119.0,5400.0,16.0,-3.5,1023.8,-7.3,0.0,NE,1.0,Aotizhongxin,2016-01-01,January
24867,2016,1,1,2,167.0,192.0,64.0,115.0,4300.0,12.0,-4.7,1023.7,-7.3,0.0,ENE,0.8,Aotizhongxin,2016-01-01,January
24868,2016,1,1,3,136.0,159.0,56.0,111.0,4100.0,9.0,-3.6,1023.1,-7.7,0.0,ENE,1.5,Aotizhongxin,2016-01-01,January
24869,2016,1,1,4,108.0,121.0,46.0,107.0,3600.0,7.0,-5.1,1022.3,-7.7,0.0,E,1.0,Aotizhongxin,2016-01-01,January
24870,2016,1,1,5,93.0,108.0,42.0,107.0,3400.0,7.0,-5.7,1021.7,-8.3,0.0,ENE,1.2,Aotizhongxin,2016-01-01,January
24871,2016,1,1,6,107.0,126.0,36.0,108.0,4000.0,7.0,-6.3,1021.1,-8.4,0.0,ENE,0.7,Aotizhongxin,2016-01-01,January
24872,2016,1,1,7,113.0,126.0,29.0,97.0,3700.0,7.0,-6.8,1021.1,-8.6,0.0,E,0.7,Aotizhongxin,2016-01-01,January
24873,2016,1,1,8,89.0,94.0,26.0,85.0,2300.0,7.0,-6.8,1021.2,-8.8,0.0,ENE,0.9,Aotizhongxin,2016-01-01,January
24874,2016,1,1,9,91.0,116.0,22.0,84.0,2800.0,6.0,-3.6,1021.5,-8.3,0.0,E,1.2,Aotizhongxin,2016-01-01,January
24875,2016,1,1,10,107.0,130.0,29.0,88.0,3200.0,8.0,-2.1,1021.1,-8.0,0.0,ENE,1.4,Aotizhongxin,2016-01-01,January
24876,2016,1,1,11,108.0,129.0,38.0,91.0,2800.0,11.0,-0.2,1020.6,-7.9,0.0,ENE,1.2,Aotizhongxin,2016-01-01,January
24877,2016,1,1,12,123.0,147.0,48.0,100.0,3000.0,14.0,1.3,1019.2,-7.7,0.0,ESE,0.8,Aotizhongxin,2016-01-01,January
24878,2016,1,1,13,130.0,145.0,55.0,103.0,2800.0,17.0,2.8,1017.7,-7.7,0.0,SW,1.0,Aotizhongxin,2016-01-01,January
24879,2016,1,1,14,149.0,166.0,56.0,118.0,2900.0,18.0,4.3,1016.7,-7.2,0.0,SE,0.5,Aotizhongxin,2016-01-01,January
24880,2016,1,1,15,168.0,188.0,60.0,135.0,3000.0,16.0,4.2,1016.7,-7.0,0.0,E,1.1,Aotizhongxin,2016-01-01,January
24881,2016,1,1,16,177.0,197.0,55.0,147.0,3300.0,12.0,3.9,1016.4,-7.0,0.0,E,1.0,Aotizhongxin,2016-01-01,January
24882,2016,1,1,17,180.0,214.0,48.0,150.0,3700.0,9.0,1.2,1017.0,-6.9,0.0,E,1.1,Aotizhongxin,2016-01-01,January
24883,2016,1,1,18,198.0,238.0,51.0,152.0,3800.0,8.0,-1.2,1017.2,-6.7,0.0,E,1.2,Aotizhongxin,2016-01-01,January
24884,2016,1,1,19,219.0,270.0,44.0,156.0,4200.0,9.0,-1.2,1017.2,-6.2,0.0,E,1.2,Aotizhongxin,2016-01-01,January
24885,2016,1,1,20,231.0,274.0,38.0,158.0,4600.0,9.0,-2.4,1017.5,-6.1,0.0,E,0.7,Aotizhongxin,2016-01-01,January
24886,2016,1,1,21,258.0,313.0,42.0,161.0,5400.0,10.0,-2.5,1017.6,-5.5,0.0,E,0.9,Aotizhongxin,2016-01-01,January
24887,2016,1,1,22,263.0,318.0,43.0,164.0,5200.0,10.0,-3.1,1017.3,-5.6,0.0,NE,0.1,Aotizhongxin,2016-01-01,January
24888,2016,1,1,23,324.0,385.0,55.0,164.0,7500.0,14.0,-3.2,1017.4,-5.2,0.0,NE,1.4,Aotizhongxin,2016-01-01,January
24889,2016,1,2,0,351.0,391.0,87.0,153.0,7300.0,17.0,-4.4,1017.5,-5.9,0.0,ESE,0.7,Aotizhongxin,2016-01-02,January
24890,2016,1,2,1,327.0,355.0,92.0,144.0,7400.0,16.0,-3.6,1016.8,-5.5,0.0,ENE,1.1,Aotizhongxin,2016-01-02,January
24891,2016,1,2,2,282.0,292.0,53.0,131.0,6100.0,12.0,-4.2,1017.0,-5.6,0.0,NE,0.5,Aotizhongxin,2016-01-02,January
24892,2016,1,2,3,258.0,262.0,48.0,126.0,5500.0,12.0,-3.7,1016.7,-5.9,0.0,NW,0.6,Aotizhongxin,2016-01-02,January
24893,2016,1,2,4,271.0,278.0,36.0,122.0,6600.0,56.353358410556304,-4.4,1016.0,-6.1,0.0,SSW,0.4,Aotizhongxin,2016-01-02,January
24894,2016,1,2,5,277.0,287.0,34.0,121.0,7100.0,15.0,-4.7,1015.7,-6.8,0.0,W,0.7,Aotizhongxin,2016-01-02,January
24895,2016,1,2,6,265.0,269.0,36.0,122.0,7000.0,14.0,-5.2,1015.7,-7.0,0.0,S,0.3,Aotizhongxin,2016-01-02,January
24896,2016,1,2,7,239.0,241.0,32.0,115.0,6600.0,11.0,-5.2,1015.8,-6.7,0.0,ENE,1.2,Aotizhongxin,2016-01-02,January
24897,2016,1,2,8,225.0,237.0,46.0,133.0,7500.0,11.0,-3.9,1016.1,-6.1,0.0,ENE,1.0,Aotizhongxin,2016-01-02,January
24898,2016,1,2,9,211.0,225.0,52.0,128.0,6000.0,11.0,-3.0,1016.5,-5.6,0.0,ENE,0.9,Aotizhongxin,2016-01-02,January
24899,2016,1,2,10,218.0,246.0,69.0,135.0,5800.0,12.0,0.1,1017.1,-5.7,0.0,SE,0.8,Aotizhongxin,2016-01-02,January
24900,2016,1,2,11,211.0,216.0,72.0,122.0,4700.0,14.0,2.1,1016.9,-5.1,0.0,ESE,1.0,Aotizhongxin,2016-01-02,January
24901,2016,1,2,12,188.0,188.0,57.0,109.0,3600.0,20.0,3.7,1016.1,-5.8,0.0,NE,1.2,Aotizhongxin,2016-01-02,January
24902,2016,1,2,13,202.0,202.0,47.0,117.0,3600.0,22.0,4.6,1015.0,-5.5,0.0,E,1.2,Aotizhongxin,2016-01-02,January
24903,2016,1,2,14,204.0,205.0,43.0,129.0,3600.0,21.0,6.0,1014.1,-5.7,0.0,ENE,1.5,Aotizhongxin,2016-01-02,January
24904,2016,1,2,15,201.0,201.0,42.0,135.0,3500.0,19.0,6.1,1014.2,-5.6,0.0,ENE,1.4,Aotizhongxin,2016-01-02,January
24905,2016,1,2,16,182.0,189.0,39.0,131.0,3000.0,18.0,5.6,1014.2,-5.4,0.0,ENE,1.1,Aotizhongxin,2016-01-02,January
24906,2016,1,2,17,170.0,185.0,36.0,136.0,3100.0,11.0,2.5,1014.7,-5.4,0.0,ENE,1.1,Aotizhongxin,2016-01-02,January
24907,2016,1,2,18,208.0,228.0,40.0,155.0,3700.0,10.0,0.1,1015.1,-4.9,0.0,ENE,1.0,Aotizhongxin,2016-01-02,January
24908,2016,1,2,19,250.0,266.0,38.0,168.0,4700.0,12.0,-0.7,1015.7,-4.4,0.0,ENE,0.5,Aotizhongxin,2016-01-02,January
24909,2016,1,2,20,359.0,411.0,46.0,191.0,5900.0,13.0,-1.7,1016.6,-4.4,0.0,ESE,0.6,Aotizhongxin,2016-01-02,January
24910,2016,1,2,21,440.0,492.0,50.0,206.0,7300.0,14.0,-2.0,1016.7,-4.5,0.0,ESE,0.6,Aotizhongxin,2016-01-02,January
24911,2016,1,2,22,519.0,561.0,50.0,216.0,7800.0,13.0,-2.8,1016.7,-4.5,0.0,E,0.7,Aotizhongxin,2016-01-02,January
24912,2016,1,2,23,489.0,513.0,44.0,208.0,7300.0,12.0,-3.0,1017.2,-4.0,0.0,ENE,1.3,Aotizhongxin,2016-01-02,January
24913,2016,1,3,0,498.0,527.0,44.0,206.0,7700.0,13.0,-3.2,1017.0,-4.0,0.0,ENE,0.5,Aotizhongxin,2016-01-03,January
24914,2016,1,3,1,541.0,582.0,44.0,198.0,8800.0,15.0,-3.3,1016.8,-4.0,0.0,ENE,1.2,Aotizhongxin,2016-01-03,January
24915,2016,1,3,2,532.0,565.0,36.0,181.0,8800.0,13.0,-3.2,1016.8,-3.6,0.0,NE,1.0,Aotizhongxin,2016-01-03,January
24916,2016,1,3,3,547.0,578.0,30.0,164.0,9600.0,14.0,-3.4,1017.3,-4.7,0.0,ENE,1.1,Aotizhongxin,2016-01-03,January
24917,2016,1,3,4,407.0,407.0,29.0,118.0,6500.0,9.0,-2.6,1017.3,-3.2,0.0,E,1.8,Aotizhongxin,2016-01-03,January
24918,2016,1,3,5,212.0,212.0,33.0,92.0,4300.0,6.0,-3.4,1017.9,-3.7,0.0,E,2.1,Aotizhongxin,2016-01-03,January
24919,2016,1,3,6,245.0,245.0,23.0,90.0,4800.0,8.0,-3.0,1018.3,-3.1,0.0,ENE,0.9,Aotizhongxin,2016-01-03,January
24920,2016,1,3,7,205.0,205.0,12.0,80.0,3600.0,6.0,-2.8,1018.9,-2.9,0.0,E,0.9,Aotizhongxin,2016-01-03,January
24921,2016,1,3,8,177.0,177.0,9.0,73.0,2700.0,6.0,-2.6,1019.1,-3.2,0.0,ESE,0.9,Aotizhongxin,2016-01-03,January
24922,2016,1,3,9,181.0,181.0,6.0,66.0,2500.0,8.0,-2.5,1019.9,-3.1,0.0,ENE,0.8,Aotizhongxin,2016-01-03,January
24923,2016,1,3,10,167.0,167.0,12.0,62.0,2300.0,14.0,-1.4,1020.1,-3.1,0.0,ENE,0.9,Aotizhongxin,2016-01-03,January
24924,2016,1,3,11,141.0,141.0,18.0,49.0,1800.0,26.0,-0.1,1020.0,-4.4,0.0,ENE,1.5,Aotizhongxin,2016-01-03,January
24925,2016,1,3,12,226.0,229.0,29.0,93.0,4600.0,21.0,1.7,1018.8,-5.7,0.0,S,1.3,Aotizhongxin,2016-01-03,January
24926,2016,1,3,13,270.0,270.0,34.0,103.0,4500.0,19.0,1.8,1017.7,-7.0,0.0,SW,2.3,Aotizhongxin,2016-01-03,January
24927,2016,1,3,14,249.0,249.0,38.0,100.0,3600.0,23.0,2.3,1017.5,-6.8,0.0,SSE,1.4,Aotizhongxin,2016-01-03,January
24928,2016,1,3,15,131.0,131.0,36.0,72.0,1800.0,39.0,2.2,1017.4,-6.4,0.0,SSE,1.6,Aotizhongxin,2016-01-03,January
24929,2016,1,3,16,125.0,125.0,26.0,78.0,1800.0,35.0,2.2,1017.8,-6.7,0.0,SSE,0.8,Aotizhongxin,2016-01-03,January
24930,2016,1,3,17,187.0,188.0,14.0,100.0,2700.0,11.0,0.8,1018.2,-5.2,0.0,S,0.9,Aotizhongxin,2016-01-03,January
24931,2016,1,3,18,206.0,206.0,12.0,104.0,3000.0,7.0,-0.1,1019.2,-3.7,0.0,S,0.8,Aotizhongxin,2016-01-03,January
24932,2016,1,3,19,211.0,211.0,10.0,102.0,2800.0,7.0,-1.3,1020.2,-3.7,0.0,WNW,0.6,Aotizhongxin,2016-01-03,January
24933,2016,1,3,20,208.0,208.0,6.0,102.0,2900.0,7.0,-2.0,1020.7,-3.0,0.0,ESE,0.7,Aotizhongxin,2016-01-03,January
24934,2016,1,3,21,208.0,208.0,4.0,99.0,3500.0,8.0,-2.7,1021.4,-3.5,0.0,SW,0.2,Aotizhongxin,2016-01-03,January
24935,2016,1,3,22,209.0,209.0,5.0,102.0,3900.0,8.0,-3.2,1021.8,-3.9,0.0,E,0.4,Aotizhongxin,2016-01-03,January
24936,2016,1,3,23,238.0,238.0,15.0,114.0,4600.0,9.0,-3.5,1022.1,-4.2,0.0,NW,0.1,Aotizhongxin,2016-01-03,January
24937,2016,1,4,0,250.0,250.0,12.0,111.0,4900.0,9.0,-3.8,1022.4,-4.1,0.0,SW,0.2,Aotizhongxin,2016-01-04,January
24938,2016,1,4,1,243.0,244.0,13.0,113.0,4800.0,9.0,-4.4,1023.0,-4.5,0.0,E,0.9,Aotizhongxin,2016-01-04,January
24939,2016,1,4,2,228.0,228.0,28.0,109.0,4600.0,10.0,-4.3,1023.6,-4.7,0.0,NNE,0.5,Aotizhongxin,2016-01-04,January
24940,2016,1,4,3,108.0,108.0,30.0,81.0,1800.0,13.0,0.1,1024.3,-9.4,0.0,N,2.9,Aotizhongxin,2016-01-04,January
24941,2016,1,4,4,14.0,14.0,13.0,27.0,600.0,56.353358410556304,0.2,1024.5,-11.2,0.0,N,3.0,Aotizhongxin,2016-01-04,January
24942,2016,1,4,5,8.0,8.0,7.0,21.0,600.0,57.0,-0.8,1024.8,-12.4,0.0,N,2.1,Aotizhongxin,2016-01-04,January
24943,2016,1,4,6,9.0,9.0,6.0,24.0,600.0,56.0,-1.4,1025.3,-13.0,0.0,NNW,3.2,Aotizhongxin,2016-01-04,January
24944,2016,1,4,7,11.0,15.0,6.0,26.0,600.0,55.0,-1.7,1026.1,-13.3,0.0,N,4.0,Aotizhongxin,2016-01-04,January
24945,2016,1,4,8,12.0,23.0,3.0,30.0,600.0,50.0,-2.1,1027.0,-13.6,0.0,NE,2.1,Aotizhongxin,2016-01-04,January
24946,2016,1,4,9,12.0,16.0,4.0,26.0,600.0,55.0,-2.1,1027.6,-14.5,0.0,N,3.2,Aotizhongxin,2016-01-04,January
24947,2016,1,4,10,10.0,10.0,2.0,20.0,500.0,62.0,-1.3,1027.9,-15.2,0.0,NNE,3.7,Aotizhongxin,2016-01-04,January
24948,2016,1,4,11,9.0,11.0,2.0,17.0,500.0,66.0,-0.2,1027.5,-15.3,0.0,NNE,3.5,Aotizhongxin,2016-01-04,January
24949,2016,1,4,12,12.0,12.0,2.0,16.0,500.0,69.0,0.5,1026.5,-15.5,0.0,NNE,3.6,Aotizhongxin,2016-01-04,January
24950,2016,1,4,13,12.0,12.0,3.0,18.0,500.0,67.0,0.3,1025.7,-15.7,0.0,N,4.1,Aotizhongxin,2016-01-04,January
24951,2016,1,4,14,13.0,13.0,5.0,21.0,500.0,64.0,1.0,1025.0,-16.0,0.0,NE,3.3,Aotizhongxin,2016-01-04,January
24952,2016,1,4,15,14.0,14.0,4.0,25.0,500.0,62.0,1.3,1024.9,-16.1,0.0,NNW,1.8,Aotizhongxin,2016-01-04,January
24953,2016,1,4,16,15.0,15.0,5.0,25.0,500.0,63.0,1.4,1024.7,-16.5,0.0,N,2.2,Aotizhongxin,2016-01-04,January
24954,2016,1,4,17,16.0,18.0,7.0,31.0,600.0,57.0,0.8,1024.9,-17.5,0.0,NNW,3.0,Aotizhongxin,2016-01-04,January
24955,2016,1,4,18,19.0,24.0,9.0,41.0,700.0,48.0,0.7,1025.6,-17.6,0.0,NNW,3.1,Aotizhongxin,2016-01-04,January
24956,2016,1,4,19,19.0,26.0,11.0,52.0,800.0,39.0,-0.2,1026.1,-17.4,0.0,NW,2.9,Aotizhongxin,2016-01-04,January
24957,2016,1,4,20,20.0,20.0,8.0,44.0,700.0,43.0,-1.1,1026.6,-18.2,0.0,N,1.7,Aotizhongxin,2016-01-04,January
24958,2016,1,4,21,14.0,14.0,6.0,42.0,600.0,45.0,-2.1,1026.8,-19.1,0.0,NE,1.6,Aotizhongxin,2016-01-04,January
24959,2016,1,4,22,12.0,12.0,4.0,31.0,600.0,53.0,-2.8,1027.6,-19.2,0.0,N,2.4,Aotizhongxin,2016-01-04,January
24960,2016,1,4,23,11.0,11.0,4.0,30.0,600.0,51.0,-3.5,1027.5,-19.0,0.0,NNE,2.0,Aotizhongxin,2016-01-04,January
24961,2016,1,5,0,13.0,13.0,2.0,29.0,500.0,50.0,-3.9,1027.7,-19.4,0.0,N,2.0,Aotizhongxin,2016-01-05,January
24962,2016,1,5,1,10.0,10.0,2.0,26.0,500.0,51.0,-3.8,1027.4,-19.7,0.0,NNE,3.0,Aotizhongxin,2016-01-05,January
24963,2016,1,5,2,7.0,7.0,2.0,25.0,500.0,49.0,-4.3,1027.5,-20.1,0.0,N,4.4,Aotizhongxin,2016-01-05,January
24964,2016,1,5,3,6.0,8.0,2.0,20.0,500.0,51.0,-4.9,1027.6,-19.8,0.0,NE,2.7,Aotizhongxin,2016-01-05,January
24965,2016,1,5,4,7.0,7.0,2.0,22.0,500.0,47.0,-4.9,1027.1,-20.2,0.0,N,3.7,Aotizhongxin,2016-01-05,January
24966,2016,1,5,5,8.0,8.0,2.0,22.0,500.0,47.0,-5.8,1027.0,-20.6,0.0,NE,2.3,Aotizhongxin,2016-01-05,January
24967,2016,1,5,6,7.0,7.0,2.0,22.0,500.0,46.0,-6.0,1027.2,-20.4,0.0,NNE,3.5,Aotizhongxin,2016-01-05,January
24968,2016,1,5,7,8.0,9.0,4.0,44.0,600.0,26.0,-5.9,1027.3,-20.7,0.0,N,3.9,Aotizhongxin,2016-01-05,January
24969,2016,1,5,8,14.0,14.0,4.0,47.0,700.0,24.0,-6.7,1027.6,-20.7,0.0,N,2.2,Aotizhongxin,2016-01-05,January
24970,2016,1,5,9,14.0,21.0,7.0,35.0,800.0,36.0,-5.2,1028.1,-20.1,0.0,NNW,2.5,Aotizhongxin,2016-01-05,January
24971,2016,1,5,10,15.0,23.0,7.0,29.0,800.0,43.0,-3.6,1027.8,-20.4,0.0,NNW,2.2,Aotizhongxin,2016-01-05,January
24972,2016,1,5,11,17.0,20.0,3.0,21.0,800.0,52.0,-2.1,1027.4,-20.0,0.0,NW,2.2,Aotizhongxin,2016-01-05,January
24973,2016,1,5,12,14.0,14.0,2.0,17.0,700.0,59.0,-1.1,1026.1,-19.7,0.0,WNW,2.4,Aotizhongxin,2016-01-05,January
24974,2016,1,5,13,14.0,14.0,2.0,22.0,700.0,56.0,0.0,1024.8,-19.8,0.0,W,1.5,Aotizhongxin,2016-01-05,January
24975,2016,1,5,14,13.0,13.0,2.0,24.0,700.0,59.0,0.3,1024.0,-19.5,0.0,NW,1.9,Aotizhongxin,2016-01-05,January
24976,2016,1,5,15,15.0,15.0,2.0,33.0,700.0,53.0,1.4,1023.6,-19.2,0.0,SSW,1.8,Aotizhongxin,2016-01-05,January
24977,2016,1,5,16,32.0,49.0,9.0,58.0,1100.0,34.0,1.0,1023.5,-17.9,0.0,SSW,1.1,Aotizhongxin,2016-01-05,January
24978,2016,1,5,17,54.0,87.0,17.0,80.0,1400.0,16.0,-0.5,1023.6,-16.4,0.0,WSW,2.2,Aotizhongxin,2016-01-05,January
